Entity,Code,Date,Daily new confirmed deaths due to COVID-19 (rolling 3-day average)
Denmark,DNK,"Mar 8, 2020",0
Denmark,DNK,"Mar 9, 2020",0
Denmark,DNK,"Mar 10, 2020",0
Denmark,DNK,"Mar 11, 2020",0
Denmark,DNK,"Mar 12, 2020",0
Denmark,DNK,"Mar 13, 2020",0
Denmark,DNK,"Mar 14, 2020",0
Denmark,DNK,"Mar 15, 2020",0.3333333333333333
Denmark,DNK,"Mar 16, 2020",0.3333333333333333
Denmark,DNK,"Mar 17, 2020",1.3333333333333333
Denmark,DNK,"Mar 18, 2020",1
Denmark,DNK,"Mar 19, 2020",1.6666666666666667
Denmark,DNK,"Mar 20, 2020",1.6666666666666667
Denmark,DNK,"Mar 21, 2020",3
Denmark,DNK,"Mar 22, 2020",2.3333333333333335
Denmark,DNK,"Mar 23, 2020",5
Denmark,DNK,"Mar 24, 2020",6.333333333333333
Denmark,DNK,"Mar 25, 2020",7
Denmark,DNK,"Mar 26, 2020",5.666666666666667
Denmark,DNK,"Mar 27, 2020",6.666666666666667
Denmark,DNK,"Mar 28, 2020",10.333333333333334
Denmark,DNK,"Mar 29, 2020",10.333333333333334
Denmark,DNK,"Mar 30, 2020",8.333333333333334
Denmark,DNK,"Mar 31, 2020",8.333333333333334
Denmark,DNK,"Apr 1, 2020",9
Djibouti,DJI,"Mar 19, 2020",0
Djibouti,DJI,"Mar 20, 2020",0
Djibouti,DJI,"Mar 21, 2020",0
Djibouti,DJI,"Mar 22, 2020",0
Djibouti,DJI,"Mar 23, 2020",0
Djibouti,DJI,"Mar 24, 2020",0
Djibouti,DJI,"Mar 25, 2020",0
Djibouti,DJI,"Mar 26, 2020",0
Djibouti,DJI,"Mar 27, 2020",0
Djibouti,DJI,"Mar 28, 2020",0
Djibouti,DJI,"Mar 29, 2020",0
Djibouti,DJI,"Mar 30, 2020",0
Djibouti,DJI,"Mar 31, 2020",0
Djibouti,DJI,"Apr 1, 2020",0
Dominica,DMA,"Mar 23, 2020",0
Dominica,DMA,"Mar 24, 2020",0
Dominica,DMA,"Mar 25, 2020",0
Dominica,DMA,"Mar 26, 2020",0
Dominica,DMA,"Mar 27, 2020",0
Dominica,DMA,"Mar 28, 2020",0
Dominica,DMA,"Mar 29, 2020",0
Dominica,DMA,"Mar 30, 2020",0
Dominica,DMA,"Mar 31, 2020",0
Dominica,DMA,"Apr 1, 2020",0
Dominican Republic,DOM,"Dec 31, 2019",0
Dominican Republic,DOM,"Jan 1, 2020",0
Dominican Republic,DOM,"Jan 2, 2020",0
Dominican Republic,DOM,"Jan 3, 2020",0
Dominican Republic,DOM,"Jan 4, 2020",0
Dominican Republic,DOM,"Jan 5, 2020",0
Dominican Republic,DOM,"Jan 6, 2020",0
Dominican Republic,DOM,"Jan 7, 2020",0
Dominican Republic,DOM,"Jan 8, 2020",0
Dominican Republic,DOM,"Jan 9, 2020",0
Dominican Republic,DOM,"Jan 10, 2020",0
Dominican Republic,DOM,"Jan 11, 2020",0
Dominican Republic,DOM,"Jan 12, 2020",0
Dominican Republic,DOM,"Jan 13, 2020",0
Dominican Republic,DOM,"Jan 14, 2020",0
Dominican Republic,DOM,"Jan 15, 2020",0
Dominican Republic,DOM,"Jan 16, 2020",0
Dominican Republic,DOM,"Jan 17, 2020",0
Dominican Republic,DOM,"Jan 18, 2020",0
Dominican Republic,DOM,"Jan 19, 2020",0
Dominican Republic,DOM,"Jan 20, 2020",0
Dominican Republic,DOM,"Jan 21, 2020",0
Dominican Republic,DOM,"Jan 22, 2020",0
Dominican Republic,DOM,"Jan 23, 2020",0
Dominican Republic,DOM,"Jan 24, 2020",0
Dominican Republic,DOM,"Jan 25, 2020",0
Dominican Republic,DOM,"Jan 26, 2020",0
Dominican Republic,DOM,"Jan 27, 2020",0
Dominican Republic,DOM,"Jan 28, 2020",0
Dominican Republic,DOM,"Jan 29, 2020",0
Dominican Republic,DOM,"Jan 30, 2020",0
Dominican Republic,DOM,"Jan 31, 2020",0
Dominican Republic,DOM,"Feb 1, 2020",0
Dominican Republic,DOM,"Feb 2, 2020",0
Dominican Republic,DOM,"Feb 3, 2020",0
Dominican Republic,DOM,"Feb 4, 2020",0
Dominican Republic,DOM,"Feb 5, 2020",0
Dominican Republic,DOM,"Feb 6, 2020",0
Dominican Republic,DOM,"Feb 7, 2020",0
Dominican Republic,DOM,"Feb 8, 2020",0
Dominican Republic,DOM,"Feb 9, 2020",0
Dominican Republic,DOM,"Feb 10, 2020",0
Dominican Republic,DOM,"Feb 11, 2020",0
Dominican Republic,DOM,"Feb 12, 2020",0
Dominican Republic,DOM,"Feb 13, 2020",0
Dominican Republic,DOM,"Feb 14, 2020",0
Dominican Republic,DOM,"Feb 15, 2020",0
Dominican Republic,DOM,"Feb 16, 2020",0
Dominican Republic,DOM,"Feb 17, 2020",0
Dominican Republic,DOM,"Feb 18, 2020",0
Dominican Republic,DOM,"Feb 19, 2020",0
Dominican Republic,DOM,"Feb 20, 2020",0
Dominican Republic,DOM,"Feb 21, 2020",0
Dominican Republic,DOM,"Feb 22, 2020",0
Dominican Republic,DOM,"Feb 23, 2020",0
Dominican Republic,DOM,"Feb 24, 2020",0
Dominican Republic,DOM,"Feb 25, 2020",0
Dominican Republic,DOM,"Feb 26, 2020",0
Dominican Republic,DOM,"Feb 27, 2020",0
Dominican Republic,DOM,"Feb 28, 2020",0
Dominican Republic,DOM,"Feb 29, 2020",0
Dominican Republic,DOM,"Mar 1, 2020",0
Dominican Republic,DOM,"Mar 2, 2020",0
Dominican Republic,DOM,"Mar 3, 2020",0
Dominican Republic,DOM,"Mar 6, 2020",0
Dominican Republic,DOM,"Mar 7, 2020",0
Dominican Republic,DOM,"Mar 8, 2020",0
Dominican Republic,DOM,"Mar 9, 2020",0
Dominican Republic,DOM,"Mar 10, 2020",0
Dominican Republic,DOM,"Mar 11, 2020",0
Dominican Republic,DOM,"Mar 13, 2020",0
Dominican Republic,DOM,"Mar 14, 2020",0
Dominican Republic,DOM,"Mar 15, 2020",0
Dominican Republic,DOM,"Mar 16, 2020",0
Dominican Republic,DOM,"Mar 17, 2020",0
Dominican Republic,DOM,"Mar 18, 2020",0
Dominican Republic,DOM,"Mar 19, 2020",0
Dominican Republic,DOM,"Mar 20, 2020",0.6666666666666666
Dominican Republic,DOM,"Mar 21, 2020",1
Dominican Republic,DOM,"Mar 22, 2020",1
Dominican Republic,DOM,"Mar 23, 2020",0.3333333333333333
Dominican Republic,DOM,"Mar 24, 2020",1
Dominican Republic,DOM,"Mar 25, 2020",2.3333333333333335
Dominican Republic,DOM,"Mar 26, 2020",2.3333333333333335
Dominican Republic,DOM,"Mar 27, 2020",4.666666666666667
Dominican Republic,DOM,"Mar 28, 2020",6
Dominican Republic,DOM,"Mar 29, 2020",9.666666666666666
Dominican Republic,DOM,"Mar 30, 2020",7.333333333333333
Dominican Republic,DOM,"Mar 31, 2020",7.666666666666667
Dominican Republic,DOM,"Apr 1, 2020",6
Ecuador,ECU,"Dec 31, 2019",0
Ecuador,ECU,"Jan 1, 2020",0
Ecuador,ECU,"Jan 2, 2020",0
Ecuador,ECU,"Jan 3, 2020",0
Ecuador,ECU,"Jan 4, 2020",0
Ecuador,ECU,"Jan 5, 2020",0
Ecuador,ECU,"Jan 6, 2020",0
Ecuador,ECU,"Jan 7, 2020",0
Ecuador,ECU,"Jan 8, 2020",0
Ecuador,ECU,"Jan 9, 2020",0
Ecuador,ECU,"Jan 10, 2020",0
Ecuador,ECU,"Jan 11, 2020",0
Ecuador,ECU,"Jan 12, 2020",0
Ecuador,ECU,"Jan 13, 2020",0
Ecuador,ECU,"Jan 14, 2020",0
Ecuador,ECU,"Jan 15, 2020",0
Ecuador,ECU,"Jan 16, 2020",0
Ecuador,ECU,"Jan 17, 2020",0
Ecuador,ECU,"Jan 18, 2020",0
Ecuador,ECU,"Jan 19, 2020",0
Ecuador,ECU,"Jan 20, 2020",0
Ecuador,ECU,"Jan 21, 2020",0
Ecuador,ECU,"Jan 22, 2020",0
Ecuador,ECU,"Jan 23, 2020",0
Ecuador,ECU,"Jan 24, 2020",0
Ecuador,ECU,"Jan 25, 2020",0
Ecuador,ECU,"Jan 26, 2020",0
Ecuador,ECU,"Jan 27, 2020",0
Ecuador,ECU,"Jan 28, 2020",0
Ecuador,ECU,"Jan 29, 2020",0
Ecuador,ECU,"Jan 30, 2020",0
Ecuador,ECU,"Jan 31, 2020",0
Ecuador,ECU,"Feb 1, 2020",0
Ecuador,ECU,"Feb 2, 2020",0
Ecuador,ECU,"Feb 3, 2020",0
Ecuador,ECU,"Feb 4, 2020",0
Ecuador,ECU,"Feb 5, 2020",0
Ecuador,ECU,"Feb 6, 2020",0
Ecuador,ECU,"Feb 7, 2020",0
Ecuador,ECU,"Feb 8, 2020",0
Ecuador,ECU,"Feb 9, 2020",0
Ecuador,ECU,"Feb 10, 2020",0
Ecuador,ECU,"Feb 11, 2020",0
Ecuador,ECU,"Feb 12, 2020",0
Ecuador,ECU,"Feb 13, 2020",0
Ecuador,ECU,"Feb 14, 2020",0
Ecuador,ECU,"Feb 15, 2020",0
Ecuador,ECU,"Feb 16, 2020",0
Ecuador,ECU,"Feb 17, 2020",0
Ecuador,ECU,"Feb 18, 2020",0
Ecuador,ECU,"Feb 19, 2020",0
Ecuador,ECU,"Feb 20, 2020",0
Ecuador,ECU,"Feb 21, 2020",0
Ecuador,ECU,"Feb 22, 2020",0
Ecuador,ECU,"Feb 23, 2020",0
Ecuador,ECU,"Feb 24, 2020",0
Ecuador,ECU,"Feb 25, 2020",0
Ecuador,ECU,"Feb 26, 2020",0
Ecuador,ECU,"Feb 27, 2020",0
Ecuador,ECU,"Feb 28, 2020",0
Ecuador,ECU,"Feb 29, 2020",0
Ecuador,ECU,"Mar 1, 2020",0
Ecuador,ECU,"Mar 2, 2020",0
Ecuador,ECU,"Mar 3, 2020",0
Ecuador,ECU,"Mar 4, 2020",0
Ecuador,ECU,"Mar 5, 2020",0
Ecuador,ECU,"Mar 6, 2020",0
Ecuador,ECU,"Mar 7, 2020",0
Ecuador,ECU,"Mar 8, 2020",0
Ecuador,ECU,"Mar 9, 2020",0
Ecuador,ECU,"Mar 10, 2020",0
Ecuador,ECU,"Mar 11, 2020",0
Ecuador,ECU,"Mar 12, 2020",0
Ecuador,ECU,"Mar 13, 2020",1
Ecuador,ECU,"Mar 14, 2020",1
Ecuador,ECU,"Mar 15, 2020",0.6666666666666666
Ecuador,ECU,"Mar 16, 2020",0.3333333333333333
Ecuador,ECU,"Mar 17, 2020",0
Ecuador,ECU,"Mar 18, 2020",0.3333333333333333
Ecuador,ECU,"Mar 19, 2020",0.3333333333333333
Ecuador,ECU,"Mar 20, 2020",1.6666666666666667
Ecuador,ECU,"Mar 21, 2020",1.3333333333333333
Ecuador,ECU,"Mar 22, 2020",3.6666666666666665
Ecuador,ECU,"Mar 23, 2020",3.6666666666666665
Ecuador,ECU,"Mar 24, 2020",6.666666666666667
Ecuador,ECU,"Mar 25, 2020",5
Ecuador,ECU,"Mar 26, 2020",5.333333333333333
Ecuador,ECU,"Mar 27, 2020",4.666666666666667
Ecuador,ECU,"Mar 28, 2020",6.333333333333333
Ecuador,ECU,"Mar 29, 2020",8
Ecuador,ECU,"Mar 30, 2020",7
Ecuador,ECU,"Mar 31, 2020",10.333333333333334
Ecuador,ECU,"Apr 1, 2020",10.5
Egypt,EGY,"Dec 31, 2019",0
Egypt,EGY,"Jan 1, 2020",0
Egypt,EGY,"Jan 2, 2020",0
Egypt,EGY,"Jan 3, 2020",0
Egypt,EGY,"Jan 4, 2020",0
Egypt,EGY,"Jan 5, 2020",0
Egypt,EGY,"Jan 6, 2020",0
Egypt,EGY,"Jan 7, 2020",0
Egypt,EGY,"Jan 8, 2020",0
Egypt,EGY,"Jan 9, 2020",0
Egypt,EGY,"Jan 10, 2020",0
Egypt,EGY,"Jan 11, 2020",0
Egypt,EGY,"Jan 12, 2020",0
Egypt,EGY,"Jan 13, 2020",0
Egypt,EGY,"Jan 14, 2020",0
Egypt,EGY,"Jan 15, 2020",0
Egypt,EGY,"Jan 16, 2020",0
Egypt,EGY,"Jan 17, 2020",0
Egypt,EGY,"Jan 18, 2020",0
Egypt,EGY,"Jan 19, 2020",0
Egypt,EGY,"Jan 20, 2020",0
Egypt,EGY,"Jan 21, 2020",0
Egypt,EGY,"Jan 22, 2020",0
Egypt,EGY,"Jan 23, 2020",0
Egypt,EGY,"Jan 24, 2020",0
Egypt,EGY,"Jan 25, 2020",0
Egypt,EGY,"Jan 26, 2020",0
Egypt,EGY,"Jan 27, 2020",0
Egypt,EGY,"Jan 28, 2020",0
Egypt,EGY,"Jan 29, 2020",0
Egypt,EGY,"Jan 30, 2020",0
Egypt,EGY,"Jan 31, 2020",0
Egypt,EGY,"Feb 1, 2020",0
Egypt,EGY,"Feb 2, 2020",0
Egypt,EGY,"Feb 3, 2020",0
Egypt,EGY,"Feb 4, 2020",0
Egypt,EGY,"Feb 5, 2020",0
Egypt,EGY,"Feb 6, 2020",0
Egypt,EGY,"Feb 7, 2020",0
Egypt,EGY,"Feb 8, 2020",0
Egypt,EGY,"Feb 9, 2020",0
Egypt,EGY,"Feb 10, 2020",0
Egypt,EGY,"Feb 11, 2020",0
Egypt,EGY,"Feb 12, 2020",0
Egypt,EGY,"Feb 13, 2020",0
Egypt,EGY,"Feb 14, 2020",0
Egypt,EGY,"Feb 15, 2020",0
Egypt,EGY,"Feb 16, 2020",0
Egypt,EGY,"Feb 17, 2020",0
Egypt,EGY,"Feb 18, 2020",0
Egypt,EGY,"Feb 19, 2020",0
Egypt,EGY,"Feb 20, 2020",0
Egypt,EGY,"Feb 21, 2020",0
Egypt,EGY,"Feb 22, 2020",0
Egypt,EGY,"Feb 23, 2020",0
Egypt,EGY,"Feb 24, 2020",0
Egypt,EGY,"Feb 25, 2020",0
Egypt,EGY,"Feb 26, 2020",0
Egypt,EGY,"Feb 27, 2020",0
Egypt,EGY,"Feb 28, 2020",0
Egypt,EGY,"Feb 29, 2020",0
Egypt,EGY,"Mar 1, 2020",0
Egypt,EGY,"Mar 2, 2020",0
Egypt,EGY,"Mar 3, 2020",0
Egypt,EGY,"Mar 5, 2020",0
Egypt,EGY,"Mar 6, 2020",0
Egypt,EGY,"Mar 7, 2020",0
Egypt,EGY,"Mar 8, 2020",0.5
Egypt,EGY,"Mar 9, 2020",0.5
Egypt,EGY,"Mar 10, 2020",0.3333333333333333
Egypt,EGY,"Mar 11, 2020",0
Egypt,EGY,"Mar 12, 2020",0.3333333333333333
Egypt,EGY,"Mar 13, 2020",0.3333333333333333
Egypt,EGY,"Mar 14, 2020",0.3333333333333333
Egypt,EGY,"Mar 15, 2020",0
Egypt,EGY,"Mar 16, 2020",0
Egypt,EGY,"Mar 17, 2020",0.6666666666666666
Egypt,EGY,"Mar 18, 2020",1.3333333333333333
Egypt,EGY,"Mar 19, 2020",1.3333333333333333
Egypt,EGY,"Mar 20, 2020",1
Egypt,EGY,"Mar 21, 2020",0.6666666666666666
Egypt,EGY,"Mar 22, 2020",1.3333333333333333
Egypt,EGY,"Mar 23, 2020",2.3333333333333335
Egypt,EGY,"Mar 24, 2020",3.6666666666666665
Egypt,EGY,"Mar 25, 2020",3.6666666666666665
Egypt,EGY,"Mar 26, 2020",2.3333333333333335
Egypt,EGY,"Mar 27, 2020",1.6666666666666667
Egypt,EGY,"Mar 28, 2020",3
Egypt,EGY,"Mar 29, 2020",5
Egypt,EGY,"Mar 30, 2020",5.333333333333333
Egypt,EGY,"Mar 31, 2020",3.6666666666666665
Egypt,EGY,"Apr 1, 2020",2.5
El Salvador,SLV,"Mar 19, 2020",0
El Salvador,SLV,"Mar 20, 2020",0
El Salvador,SLV,"Mar 21, 2020",0
El Salvador,SLV,"Mar 22, 2020",0
El Salvador,SLV,"Mar 23, 2020",0
El Salvador,SLV,"Mar 24, 2020",0
El Salvador,SLV,"Mar 25, 2020",0
El Salvador,SLV,"Mar 26, 2020",0
El Salvador,SLV,"Mar 27, 2020",0
El Salvador,SLV,"Mar 28, 2020",0
El Salvador,SLV,"Mar 29, 2020",0
El Salvador,SLV,"Mar 30, 2020",0
El Salvador,SLV,"Mar 31, 2020",0.3333333333333333
El Salvador,SLV,"Apr 1, 2020",0.5
Equatorial Guinea,GNQ,"Mar 15, 2020",0
Equatorial Guinea,GNQ,"Mar 16, 2020",0
Equatorial Guinea,GNQ,"Mar 17, 2020",0
Equatorial Guinea,GNQ,"Mar 18, 2020",0
Equatorial Guinea,GNQ,"Mar 19, 2020",0
Equatorial Guinea,GNQ,"Mar 20, 2020",0
Equatorial Guinea,GNQ,"Mar 21, 2020",0
Equatorial Guinea,GNQ,"Mar 22, 2020",0
Equatorial Guinea,GNQ,"Mar 23, 2020",0
Equatorial Guinea,GNQ,"Mar 24, 2020",0
Equatorial Guinea,GNQ,"Mar 25, 2020",0
Equatorial Guinea,GNQ,"Mar 26, 2020",0
Equatorial Guinea,GNQ,"Mar 27, 2020",0
Equatorial Guinea,GNQ,"Mar 28, 2020",0
Equatorial Guinea,GNQ,"Mar 29, 2020",0
Equatorial Guinea,GNQ,"Mar 30, 2020",0
Equatorial Guinea,GNQ,"Mar 31, 2020",0
Equatorial Guinea,GNQ,"Apr 1, 2020",0
Eritrea,ERI,"Mar 22, 2020",0
Eritrea,ERI,"Mar 23, 2020",0
Eritrea,ERI,"Mar 24, 2020",0
Eritrea,ERI,"Mar 25, 2020",0
Eritrea,ERI,"Mar 26, 2020",0
Eritrea,ERI,"Mar 27, 2020",0
Eritrea,ERI,"Mar 28, 2020",0
Eritrea,ERI,"Mar 29, 2020",0
Eritrea,ERI,"Mar 30, 2020",0
Eritrea,ERI,"Mar 31, 2020",0
Eritrea,ERI,"Apr 1, 2020",0
Estonia,EST,"Dec 31, 2019",0
Estonia,EST,"Jan 1, 2020",0
Estonia,EST,"Jan 2, 2020",0
Estonia,EST,"Jan 3, 2020",0
Estonia,EST,"Jan 4, 2020",0
Estonia,EST,"Jan 5, 2020",0
Estonia,EST,"Jan 6, 2020",0
Estonia,EST,"Jan 7, 2020",0
Estonia,EST,"Jan 8, 2020",0
Estonia,EST,"Jan 9, 2020",0
Estonia,EST,"Jan 10, 2020",0
Estonia,EST,"Jan 11, 2020",0
Estonia,EST,"Jan 12, 2020",0
Estonia,EST,"Jan 13, 2020",0
Estonia,EST,"Jan 14, 2020",0
Estonia,EST,"Jan 15, 2020",0
Estonia,EST,"Jan 16, 2020",0
Estonia,EST,"Jan 17, 2020",0
Estonia,EST,"Jan 18, 2020",0
Estonia,EST,"Jan 19, 2020",0
Estonia,EST,"Jan 20, 2020",0
Estonia,EST,"Jan 21, 2020",0
Estonia,EST,"Jan 22, 2020",0
Estonia,EST,"Jan 23, 2020",0
Estonia,EST,"Jan 24, 2020",0
Estonia,EST,"Jan 25, 2020",0
Estonia,EST,"Jan 26, 2020",0
Estonia,EST,"Jan 27, 2020",0
Estonia,EST,"Jan 28, 2020",0
Estonia,EST,"Jan 29, 2020",0
Estonia,EST,"Jan 30, 2020",0
Estonia,EST,"Jan 31, 2020",0
Estonia,EST,"Feb 1, 2020",0
Estonia,EST,"Feb 2, 2020",0
Estonia,EST,"Feb 3, 2020",0
Estonia,EST,"Feb 4, 2020",0
Estonia,EST,"Feb 5, 2020",0
Estonia,EST,"Feb 6, 2020",0
Estonia,EST,"Feb 7, 2020",0
Estonia,EST,"Feb 8, 2020",0
Estonia,EST,"Feb 9, 2020",0
Estonia,EST,"Feb 10, 2020",0
Estonia,EST,"Feb 11, 2020",0
Estonia,EST,"Feb 12, 2020",0
Estonia,EST,"Feb 13, 2020",0
Estonia,EST,"Feb 14, 2020",0
Estonia,EST,"Feb 15, 2020",0
Estonia,EST,"Feb 16, 2020",0
Estonia,EST,"Feb 17, 2020",0
Estonia,EST,"Feb 18, 2020",0
Estonia,EST,"Feb 19, 2020",0
Estonia,EST,"Feb 20, 2020",0
Estonia,EST,"Feb 21, 2020",0
Estonia,EST,"Feb 22, 2020",0
Estonia,EST,"Feb 23, 2020",0
Estonia,EST,"Feb 24, 2020",0
Estonia,EST,"Feb 25, 2020",0
Estonia,EST,"Feb 26, 2020",0
Estonia,EST,"Feb 27, 2020",0
Estonia,EST,"Feb 28, 2020",0
Estonia,EST,"Feb 29, 2020",0
Estonia,EST,"Mar 1, 2020",0
Estonia,EST,"Mar 2, 2020",0
Estonia,EST,"Mar 3, 2020",0
Estonia,EST,"Mar 4, 2020",0
Estonia,EST,"Mar 5, 2020",0
Estonia,EST,"Mar 6, 2020",0
Estonia,EST,"Mar 7, 2020",0
Estonia,EST,"Mar 8, 2020",0
Estonia,EST,"Mar 10, 2020",0
Estonia,EST,"Mar 11, 2020",0
Estonia,EST,"Mar 12, 2020",0
Estonia,EST,"Mar 13, 2020",0
Estonia,EST,"Mar 14, 2020",0
Estonia,EST,"Mar 15, 2020",0
Estonia,EST,"Mar 16, 2020",0
Estonia,EST,"Mar 17, 2020",0
Estonia,EST,"Mar 18, 2020",0
Estonia,EST,"Mar 19, 2020",0
Estonia,EST,"Mar 20, 2020",0
Estonia,EST,"Mar 21, 2020",0
Estonia,EST,"Mar 22, 2020",0
Estonia,EST,"Mar 23, 2020",0
Estonia,EST,"Mar 24, 2020",0
Estonia,EST,"Mar 25, 2020",0.3333333333333333
Estonia,EST,"Mar 26, 2020",0.3333333333333333
Estonia,EST,"Mar 27, 2020",0.3333333333333333
Estonia,EST,"Mar 28, 2020",0
Estonia,EST,"Mar 29, 2020",0.6666666666666666
Estonia,EST,"Mar 30, 2020",0.6666666666666666
Estonia,EST,"Mar 31, 2020",1
Estonia,EST,"Apr 1, 2020",0.5
Ethiopia,ETH,"Mar 14, 2020",0
Ethiopia,ETH,"Mar 15, 2020",0
Ethiopia,ETH,"Mar 16, 2020",0
Ethiopia,ETH,"Mar 17, 2020",0
Ethiopia,ETH,"Mar 18, 2020",0
Ethiopia,ETH,"Mar 19, 2020",0
Ethiopia,ETH,"Mar 20, 2020",0
Ethiopia,ETH,"Mar 21, 2020",0
Ethiopia,ETH,"Mar 22, 2020",0
Ethiopia,ETH,"Mar 23, 2020",0
Ethiopia,ETH,"Mar 24, 2020",0
Ethiopia,ETH,"Mar 25, 2020",0
Ethiopia,ETH,"Mar 26, 2020",0
Ethiopia,ETH,"Mar 27, 2020",0
Ethiopia,ETH,"Mar 28, 2020",0
Ethiopia,ETH,"Mar 29, 2020",0
Ethiopia,ETH,"Mar 30, 2020",0
Ethiopia,ETH,"Mar 31, 2020",0
Ethiopia,ETH,"Apr 1, 2020",0
Faeroe Islands,FRO,"Mar 20, 2020",0
Faeroe Islands,FRO,"Mar 21, 2020",0
Faeroe Islands,FRO,"Mar 22, 2020",0
Faeroe Islands,FRO,"Mar 23, 2020",0
Faeroe Islands,FRO,"Mar 24, 2020",0
Faeroe Islands,FRO,"Mar 25, 2020",0
Faeroe Islands,FRO,"Mar 26, 2020",0
Faeroe Islands,FRO,"Mar 27, 2020",0
Faeroe Islands,FRO,"Mar 28, 2020",0
Faeroe Islands,FRO,"Mar 29, 2020",0
Faeroe Islands,FRO,"Mar 30, 2020",0
Faeroe Islands,FRO,"Mar 31, 2020",0
Faeroe Islands,FRO,"Apr 1, 2020",0
Falkland Islands,FLK,"Mar 31, 2020",0
Fiji,FJI,"Mar 20, 2020",0
Fiji,FJI,"Mar 21, 2020",0
Fiji,FJI,"Mar 22, 2020",0
Fiji,FJI,"Mar 23, 2020",0
Fiji,FJI,"Mar 24, 2020",0
Fiji,FJI,"Mar 25, 2020",0
Fiji,FJI,"Mar 26, 2020",0
Fiji,FJI,"Mar 27, 2020",0
Fiji,FJI,"Mar 28, 2020",0
Fiji,FJI,"Mar 29, 2020",0
Fiji,FJI,"Mar 30, 2020",0
Fiji,FJI,"Mar 31, 2020",0
Fiji,FJI,"Apr 1, 2020",0
Finland,FIN,"Dec 31, 2019",0
Finland,FIN,"Jan 1, 2020",0
Finland,FIN,"Jan 2, 2020",0
Finland,FIN,"Jan 3, 2020",0
Finland,FIN,"Jan 4, 2020",0
Finland,FIN,"Jan 5, 2020",0
Finland,FIN,"Jan 6, 2020",0
Finland,FIN,"Jan 7, 2020",0
Finland,FIN,"Jan 8, 2020",0
Finland,FIN,"Jan 9, 2020",0
Finland,FIN,"Jan 10, 2020",0
Finland,FIN,"Jan 11, 2020",0
Finland,FIN,"Jan 12, 2020",0
Finland,FIN,"Jan 13, 2020",0
Finland,FIN,"Jan 14, 2020",0
Finland,FIN,"Jan 15, 2020",0
Finland,FIN,"Jan 16, 2020",0
Finland,FIN,"Jan 17, 2020",0
Finland,FIN,"Jan 18, 2020",0
Finland,FIN,"Jan 19, 2020",0
Finland,FIN,"Jan 20, 2020",0
Finland,FIN,"Jan 21, 2020",0
Finland,FIN,"Jan 22, 2020",0
Finland,FIN,"Jan 23, 2020",0
Finland,FIN,"Jan 24, 2020",0
Finland,FIN,"Jan 25, 2020",0
Finland,FIN,"Jan 26, 2020",0
Finland,FIN,"Jan 27, 2020",0
Finland,FIN,"Jan 28, 2020",0
Finland,FIN,"Jan 29, 2020",0
Finland,FIN,"Jan 30, 2020",0
Finland,FIN,"Jan 31, 2020",0
Finland,FIN,"Feb 1, 2020",0
Finland,FIN,"Feb 2, 2020",0
Finland,FIN,"Feb 3, 2020",0
Finland,FIN,"Feb 4, 2020",0
Finland,FIN,"Feb 5, 2020",0
Finland,FIN,"Feb 6, 2020",0
Finland,FIN,"Feb 7, 2020",0
Finland,FIN,"Feb 8, 2020",0
Finland,FIN,"Feb 9, 2020",0
Finland,FIN,"Feb 10, 2020",0
Finland,FIN,"Feb 11, 2020",0
Finland,FIN,"Feb 12, 2020",0
Finland,FIN,"Feb 13, 2020",0
Finland,FIN,"Feb 14, 2020",0
Finland,FIN,"Feb 15, 2020",0
Finland,FIN,"Feb 16, 2020",0
Finland,FIN,"Feb 17, 2020",0
Finland,FIN,"Feb 18, 2020",0
Finland,FIN,"Feb 19, 2020",0
Finland,FIN,"Feb 20, 2020",0
Finland,FIN,"Feb 21, 2020",0
Finland,FIN,"Feb 22, 2020",0
Finland,FIN,"Feb 23, 2020",0
Finland,FIN,"Feb 24, 2020",0
Finland,FIN,"Feb 25, 2020",0
Finland,FIN,"Feb 26, 2020",0
Finland,FIN,"Feb 27, 2020",0
Finland,FIN,"Feb 28, 2020",0
Finland,FIN,"Feb 29, 2020",0
Finland,FIN,"Mar 1, 2020",0
Finland,FIN,"Mar 2, 2020",0
Finland,FIN,"Mar 3, 2020",0
Finland,FIN,"Mar 4, 2020",0
Finland,FIN,"Mar 5, 2020",0
Finland,FIN,"Mar 6, 2020",0
Finland,FIN,"Mar 7, 2020",0
Finland,FIN,"Mar 8, 2020",0
Finland,FIN,"Mar 9, 2020",0
Finland,FIN,"Mar 10, 2020",0
Finland,FIN,"Mar 11, 2020",0
Finland,FIN,"Mar 12, 2020",0
Finland,FIN,"Mar 13, 2020",0
Finland,FIN,"Mar 14, 2020",0
Finland,FIN,"Mar 15, 2020",0
Finland,FIN,"Mar 16, 2020",0
Finland,FIN,"Mar 17, 2020",0
Finland,FIN,"Mar 18, 2020",0
Finland,FIN,"Mar 19, 2020",0
Finland,FIN,"Mar 20, 2020",0
Finland,FIN,"Mar 21, 2020",0.3333333333333333
Finland,FIN,"Mar 22, 2020",0.3333333333333333
Finland,FIN,"Mar 23, 2020",0.3333333333333333
Finland,FIN,"Mar 24, 2020",0
Finland,FIN,"Mar 25, 2020",0.6666666666666666
Finland,FIN,"Mar 26, 2020",1
Finland,FIN,"Mar 27, 2020",2
Finland,FIN,"Mar 28, 2020",2
Finland,FIN,"Mar 29, 2020",2.3333333333333335
Finland,FIN,"Mar 30, 2020",2
